"Type","OldFullName","NewFullName"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Correspondence\2022-09-23 Lansky email to Mellman confirming instructions to proceed with species group A.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Correspondence\2022-09-23 L~202629"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Correspondence\2022-09-23 Mellman email instructing to proceed with species group A.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Correspondence\2022-09-23 M~f69013"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Correspondence\2022-10-04 DMT email to Mellman encl. Resp to RR filed on 10.4.22.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Correspondence\2022-10-04 D~8c4520"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Correspondence\2023-01-24 MRR email to Mellman enclosing the Non-Final Office Action due April 19 2023 & a copy of the pending claims.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Correspondence\2023-01-24 M~e20779"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2019-11-18 Electronic Filing System(EFS) Acknowledgment Receipt.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2019-11-18 E~04aa23"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2019-11-19 Sequence Listing in Computer Readable Format, No errors found.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2019-11-19 S~9d8967"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2020-02-14 Applicant Arguments Remarks Made in an Amendment.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2020-02-14 A~47dec1"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2020-02-14 Applicant Response to Pre-Exam Formalities Notice.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2020-02-14 A~79a6c0"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2020-02-14 Electronic Filing System(EFS) Acknowledgment Receipt.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2020-02-14 E~f8c8f2"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2020-02-20 Miscellaneous Communication to Applicant - No Action Count.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2020-02-20 M~0cdf1f"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2020-05-01 Electronic Filing System(EFS) Acknowledgment Receipt_1.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2020-05-01 E~e1d71b"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2020-05-01 Electronic Filing System(EFS) Acknowledgment Receipt.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2020-05-01 E~1d7ab0"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2020-05-05 Acceptance of Request under Rule 48 to correct inventorship or name.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2020-05-05 A~18057e"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2021-07-28 Electronic Filing System(EFS) Acknowledgment Receipt.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2021-07-28 E~e4c05a"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2021-07-28 Information Disclosure Statement (IDS) Form (SB08)_1.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2021-07-28 I~099934"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2021-08-04 Electronic Filing System(EFS) Acknowledgment Receipt.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2021-08-04 E~219739"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2022-10-04 KL3-#3472607-v1-10141US02_-_Response_to_Restriction_Requirement_.DOCX","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01682\Prosecution\2022-10-04 K~f9b76a"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-05-23 Notification Concerning Payment of Prescribed Fees.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-05-23 N~ef95da"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-05-23 Notification Concerning Submission or Transmittal of Priority Document.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-05-23 N~bb30fb"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-05-23 Notification of the International Application Number and of the International Filing Date.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-05-23 N~9a4daf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-05-23 Notification Regarding Certain Corrections Made Ex Officio.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-05-23 N~9cbafc"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-11-17 Later publication of amended claims under Article 19.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-11-17 L~c500cf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-11-17 Notification Concerning Availability of Publication of the International Application.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-11-17 N~8cb338"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-11-17 Written Opinion of the International Searching Authority.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-11-17 W~f144fe"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-11-21 Notification Concerning the Filing of Amendments of the Claims.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-11-21 N~87a84f"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-12-15 First Notice Informing the Applicant of the Communication of the International Appln.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2016-12-15 F~b4517f"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2017-01-05 Notification Concerning Availability of RePublication of the International Application.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2017-01-05 N~cb9e6a"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2017-09-14 Second & Suppl Notice Informing the Applicant of the Communication of the Intl Appln.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2017-09-14 S~9be71f"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2017-11-14 International Preliminary Report on Patentability Chapter I.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2017-11-14 I~7088fa"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2017-11-23 Notification of Transmittal of Copies of International Preliminary Report on Patentability.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01683\Prosecution\2017-11-23 N~e388a8"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-05-12 Agent confirms receipt of instrs to proceed with Resp to OA.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-05-12 A~c9db04"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-05-12 Agent requests instructions by May 16  2021 re whether to file DIV_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-05-12 A~fc2b0d"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-05-12 Instructions sent to agent to proceed w Resp to Feb 3 2021 OA.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-05-12 I~d0eafd"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-05-20 Agent confirms receipt of instrs to file JP DIV Application.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-05-20 A~fa3e10"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-05-20 DMT sent instrs to agent to file JP DIV Application.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-05-20 D~e184a3"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-05-25 Agent attaches draft of Written Amendment and requests comments by May 28 2021_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-05-25 A~c509b6"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-05-29 DMT forwards revised instrs in reply to Written Amendment_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-05-29 D~5a9dec"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-05-30 Agent confirms receipt of revised instrs in reply to Written Amendment.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-05-30 A~6f536f"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-06-02 Agent confirms filing Notice of Appeal and DIV Appln.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-06-02 A~0c44d8"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-07-07 Agent encloses copies of Notice of Appeal docs filed on June 2, 2021 and their English translation_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-07-07 A~b94eda"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-10-23 DMT email to agent informs that Caplan requests to schedule a conference call to discuss a response.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-10-23 D~77c04b"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-10-25 Agent informs that proposed amended claims will be reviewed in DIV 01689 and suggests issues to discuss in conf call for 1684.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-10-25 A~a45281"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-11-25 JSC email to agent confirms receipt of email and request confirmation on deadlines for responses to pending actions in matters 10141JP01 and 10141JP02)_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-11-25 J~ac8c59"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-11-26 Agent reconmends filing new set of claims in 10141JP02 by Jan 2022 before expected receipt of Notice of Reason for Rejection.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-11-26 A~d6cd31"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-11-26 Agent reports there are no hard deadlines in either cases but proposes when to submit responses_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-11-26 A~da1c20"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-11-29 Client - Brandos S confirms receipt of info from JSC.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-11-29 C~2c21ab"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-11-29 JSC email to client reports that he confirmed with JP agent that there is no hard deadline for pending actions in REGN 10141JP01 and 10141JP02.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2021-11-29 J~5ce709"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-01-26 Caplan informs client-brandon S that we are not up against a hard deadline in 10141JP01 and 10141.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-01-26 C~315831"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-01-26 Client-REGN-Brandon S email to Caplan following up on the status of 110141JP01 and 10141JP02.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-01-26 C~087842"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-02-28 Agent forwards drat claims and comments following 2 7 2022 meeting; agent also encourages filing Petition for Rebuttal asap in this case_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-02-28 A~bac8cf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-03-29 REGN email to JSC requests to provide status updates regarding 10141JP01 and 10141JP02.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-03-29 R~1a3756"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-04-05 Internal - Pineda email to DMT enclosing Prel amended claims for 10141JP02, and amended claims and instrs for 10141JP01 in REsp pre-appeal exam Rpt.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-04-05 I~8a62a4"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-04-19 DMT email to REGN forwards email from JP Agent re outstanding Pre-appeal Examination Report_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-04-19 D~ececb7"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-04-21 Agent email confirms receipt of instrs and amended claims - awaiting further instrs_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-04-21 A~1d903a"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-04-21 MRR email to agent forwards instructions and the amended claims to reply to the Pre-appeal Examination_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-04-21 M~8c3a83"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-04-29 DMT forwards to agent revised instructions to reply to the Pre-appeal Examination.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10141\070816-01684\Correspondence\2022-04-29 D~1bd773"
