"Type","OldFullName","NewFullName","NewFullNameLen","WithinLimit"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Notes.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Notes.pdf","141","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Prime Answers.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Prime Answers.docx","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Prime Answers.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Prime Answers.pdf","149","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Prime Questions.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Prime Questions.docx","152","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Prime Questions.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Prime Questions.pdf","151","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Quiz Answers.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Quiz Answers.docx","149","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Quiz Answers.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Quiz Answers.pdf","148","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Quiz.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Quiz.docx","141","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Quiz.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600 - Quiz.pdf","140","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600.docx","134","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 600\Chapter 600.pdf","133","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Notes.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Notes.docx","142","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Notes.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Notes.pdf","141","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Prime Answers.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Prime Answers.docx","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Prime Answers.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Prime Answers.pdf","149","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Prime Questions.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Prime Questions.docx","152","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Prime Questions.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Prime Questions.pdf","151","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Quiz Answers.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Quiz Answers.docx","149","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Quiz Answers.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Quiz Answers.pdf","148","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Quiz.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Quiz.docx","141","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Quiz.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700 - Quiz.pdf","140","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700.docx","134","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 700\Chapter 700.pdf","133","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Notes.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Notes.docx","142","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Notes.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Notes.pdf","141","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Prime Answers.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Prime Answers.docx","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Prime Answers.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Prime Answers.pdf","149","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Prime Questions.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Prime Questions.docx","152","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Prime Questions.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Prime Questions.pdf","151","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Quiz Answers.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Quiz Answers.docx","149","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Quiz Answers.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Quiz Answers.pdf","148","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Quiz.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Quiz.docx","141","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Quiz.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800 - Quiz.pdf","140","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800.docx","134","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 800\Chapter 800.pdf","133","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 900\Chapter 900.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 900\Chapter 900.docx","134","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 900\Chapter 900.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide\Chapter 900\Chapter 900.pdf","133","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide Exercises & Practice Exam Materials\Study Guide Exercises & Practice Exam Materials.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide Exercises & Practice Exam Materials\Study Guide Exercises & Practice Exam Materials.docx","194","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide Exercises & Practice Exam Materials\Study Guide Exercises & Practice Exam Materials.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Study Guide Exercises & Practice Exam Materials\Study Guide Exercises & Practice Exam Materials.pdf","193","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - 35 USC 101, Subject Matter Eligibility Supplement.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - 35 USC 101, Subject Matter Eligibility Supplement.docx","196","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - 35 USC 101, Subject Matter Eligibility Supplement.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - 35 USC 101, Subject Matter Eligibility Supplement.pdf","195","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Challenges to Applications and Patents Post-AIA (Bonus Materials).docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Challenges to Applications and Patents Post-AIA (Bonus Materials).docx","212","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Challenges to Applications and Patents Post-AIA (Bonus Materials).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Challenges to Applications and Patents Post-AIA (Bonus Materials).pdf","211","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Changes to Representation of Others Before the USPTO.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Changes to Representation of Others Before the USPTO.docx","199","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Changes to Representation of Others Before the USPTO.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Changes to Representation of Others Before the USPTO.pdf","198","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Derivation Proceedings.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Derivation Proceedings.docx","169","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Derivation Proceedings.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Derivation Proceedings.pdf","168","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Foreward.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Foreward.docx","155","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Foreward.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Foreward.pdf","154","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Patent Law Treaties Implementation Act.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Patent Law Treaties Implementation Act.docx","185","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Patent Law Treaties Implementation Act.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Patent Law Treaties Implementation Act.pdf","184","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Patent Prosecution Highway (PPH).docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Patent Prosecution Highway (PPH).docx","179","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Patent Prosecution Highway (PPH).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Patent Prosecution Highway (PPH).pdf","178","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Post-Grant Proceedings (Inter Partes, Post Grant, and Covered Business Method Patents).docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Post-Grant Proceedings (Inter Partes, Post Grant, and Covered Business Method Patents).docx","233","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Post-Grant Proceedings (Inter Partes, Post Grant, and Covered Business Method Patents).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials - Post-Grant Proceedings (Inter Partes, Post Grant, and Covered Business Method Patents).pdf","232","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials.docx","144","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2017\Supplemental Materials\Supplemental Materials.pdf","143","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course","100","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Post‐Course Materials","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Post‐Course Materials","115","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Pre-Course","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Pre-Course","104","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Testable Resources","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Testable Resources","112","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\PLI's Exam‐Focus — Patent Office Exam Course Study Guide.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\PLI's Exam‐Focus — Patent Office Exam Course Study Guide.docx","155","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\PLI's Exam‐Focus — Patent Office Exam Course Study Guide.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\PLI's Exam‐Focus — Patent Office Exam Course Study Guide.pdf","154","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement","138","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Prime Answers","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Prime Answers","114","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Quizzes, Prime Questions, Mini-Exams, Exercises and Homework Assignments","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Quizzes, Prime Questions, Mini-Exams, Exercises and Homework Assignments","173","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide","112","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide Exercises & Practice Exam Materials","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Study Guide Exercises & Practice Exam Materials","148","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\PLI's Exam‐Focus — Patent Office Exam Course Study Guide 2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\PLI's Exam‐Focus — Patent Office Exam Course Study Guide 2023.pdf","166","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\35 U.S.C. 112 — Claim Drafting","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\35 U.S.C. 112 — Claim Drafting","169","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook","177","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\Exercises","148","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\35 U.S.C. 112 — Claim Drafting\Lecture 1 Transcript.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\35 U.S.C. 112 — Claim Drafting\Lecture 1 Transcript.pdf","194","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\35 U.S.C. 112 — Claim Drafting\Lecture 1.mp4","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\35 U.S.C. 112 — Claim Drafting\Lecture 1.mp4","183","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\35 U.S.C. 112 — Claim Drafting\Lecture 2 Transcript.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\35 U.S.C. 112 — Claim Drafting\Lecture 2 Transcript.pdf","194","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\35 U.S.C. 112 — Claim Drafting\Lecture 2.mp4","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\35 U.S.C. 112 — Claim Drafting\Lecture 2.mp4","183","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\35 U.S.C. 112 — Claim Drafting\Notes.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\35 U.S.C. 112 — Claim Drafting\Notes.pdf","179","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\ClaimsLight™ — Claim Drafting Workbook.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\ClaimsLight™ — Claim Drafting Workbook.pdf","220","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\U.S.P. 5,402,728 Transcript.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\U.S.P. 5,402,728 Transcript.pdf","209","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\U.S.P. 5,402,728.mp4","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Patent Office Exam Course\2023\Course\Claim Drafting & Amendment Supplement\ClaimsLight™ — Claim Drafting Workbook\U.S.P. 5,402,728.mp4","198","True"
